GRID Exact Cut ID,Easting,Northing,Borough
1952,539500,193500,Waltham Forest
1953,541500,193500,Non GLA
1954,541500,193500,Redbridge
1955,543500,193500,Non GLA
1956,545500,193500,Non GLA
1957,547500,193500,Non GLA
1958,547500,193500,Redbridge
1959,549500,193500,Non GLA
1960,549500,193500,Havering
1961,551500,193500,Non GLA
1962,551500,193500,Havering
1963,553500,193500,Havering
1964,555500,193500,Non GLA
1965,555500,193500,Havering
1966,503500,192500,Non GLA
1967,503500,192500,Hillingdon
1968,505500,192500,Non GLA
1969,505500,192500,Hillingdon
1970,507500,192500,Non GLA
1971,507500,192500,Hillingdon
1972,557500,192500,Non GLA
1973,509500,191500,Non GLA
1974,509500,191500,Hillingdon
1975,511500,191500,Non GLA
1976,511500,191500,Harrow
1977,513500,191500,Harrow
1978,515500,191500,Harrow
1979,517500,191500,Harrow
1980,519500,191500,Harrow
1981,519500,191500,Barnet
1982,521500,191500,Barnet
1983,523500,191500,Barnet
1984,525500,191500,Barnet
1985,527500,191500,Haringey
1986,527500,191500,Barnet
1987,529500,191500,Haringey
1988,529500,191500,Enfield
1989,531500,191500,Haringey
1990,531500,191500,Enfield
1991,533500,191500,Enfield
1992,533500,191500,Haringey
1993,535500,191500,Enfield
1994,535500,191500,Waltham Forest
1995,535500,191500,Haringey
1996,537500,191500,Waltham Forest
1997,539500,191500,Waltham Forest
1998,539500,191500,Redbridge
1999,541500,191500,Redbridge
2000,543500,191500,Non GLA
2001,543500,191500,Redbridge
2002,545500,191500,Non GLA
2003,545500,191500,Redbridge
2004,547500,191500,Redbridge
2005,549500,191500,Havering
2006,551500,191500,Havering
2007,553500,191500,Havering
2008,503500,190500,Non GLA
2009,503500,190500,Hillingdon
2010,505500,190500,Hillingdon
2011,507500,190500,Hillingdon
2012,555500,190500,Havering
2013,557500,190500,Non GLA
2014,557500,190500,Havering
2015,509500,189500,Hillingdon
2016,511500,189500,Hillingdon
2017,511500,189500,Harrow
2018,513500,189500,Harrow
2019,515500,189500,Harrow
2020,517500,189500,Harrow
2021,519500,189500,Brent
2022,519500,189500,Harrow
2023,521500,189500,Brent
2024,521500,189500,Barnet
2025,523500,189500,Barnet
2026,525500,189500,Barnet
2027,527500,189500,Haringey
2028,527500,189500,Barnet
2029,529500,189500,Haringey
2030,531500,189500,Haringey
2031,533500,189500,Haringey
2032,535500,189500,Waltham Forest
2033,535500,189500,Haringey
2034,537500,189500,Waltham Forest
2035,539500,189500,Redbridge
2036,539500,189500,Waltham Forest
2037,541500,189500,Redbridge
2038,543500,189500,Redbridge
2039,545500,189500,Redbridge
2040,547500,189500,Redbridge
2041,547500,189500,Barking and Dagenham
2042,549500,189500,Havering
2043,549500,189500,Barking and Dagenham
2044,551500,189500,Havering
2045,553500,189500,Havering
2046,503500,188500,Non GLA
2047,505500,188500,Hillingdon
2048,507500,188500,Hillingdon
2049,555500,188500,Havering
2050,557500,188500,Havering
2051,559500,188500,Non GLA
2052,509500,187500,Hillingdon
2053,511500,187500,Hillingdon
2054,511500,187500,Harrow
2055,513500,187500,Harrow
2056,515500,187500,Harrow
2057,517500,187500,Brent
2058,519500,187500,Brent
2059,521500,187500,Barnet
2060,521500,187500,Brent
2061,523500,187500,Barnet
2062,525500,187500,Barnet
2063,525500,187500,Camden
2064,527500,187500,Haringey
2065,527500,187500,Camden
2066,529500,187500,Islington
2067,529500,187500,Haringey
2068,531500,187500,Haringey
2069,531500,187500,Islington
2070,531500,187500,Hackney
2071,533500,187500,Haringey
2072,533500,187500,Hackney
2073,535500,187500,Hackney
2074,535500,187500,Waltham Forest
2075,537500,187500,Waltham Forest
2076,539500,187500,Redbridge
2077,539500,187500,Waltham Forest
2078,541500,187500,Redbridge
2079,543500,187500,Redbridge
2080,545500,187500,Redbridge
2081,547500,187500,Barking and Dagenham
2082,547500,187500,Redbridge
2083,549500,187500,Havering
2084,549500,187500,Barking and Dagenham
2085,551500,187500,Barking and Dagenham
2086,551500,187500,Havering
2087,553500,187500,Havering
2088,503500,186500,Non GLA
2089,505500,186500,Non GLA
2090,505500,186500,Hillingdon
2091,507500,186500,Hillingdon
2092,555500,186500,Havering
2093,557500,186500,Havering
2094,559500,186500,Havering
2095,509500,185500,Hillingdon
2096,511500,185500,Hillingdon
2097,513500,185500,Ealing
2098,513500,185500,Harrow
2099,515500,185500,Brent
2100,515500,185500,Ealing
2101,515500,185500,Harrow
2102,517500,185500,Brent
2103,519500,185500,Brent
2104,521500,185500,Brent
2105,523500,185500,Barnet
2106,523500,185500,Camden
2107,523500,185500,Brent
2108,525500,185500,Barnet
2109,525500,185500,Camden
2110,527500,185500,Camden
2111,529500,185500,Camden
2112,529500,185500,Islington
2113,531500,185500,Islington
2114,533500,185500,Hackney
2115,533500,185500,Islington
2116,535500,185500,Hackney
2117,537500,185500,Hackney
2118,537500,185500,Newham
2119,537500,185500,Waltham Forest
2120,539500,185500,Waltham Forest
2121,539500,185500,Newham
2122,541500,185500,Newham
2123,541500,185500,Redbridge
2124,543500,185500,Newham
2125,543500,185500,Redbridge
2126,545500,185500,Redbridge
2127,545500,185500,Barking and Dagenham
2128,547500,185500,Barking and Dagenham
2129,549500,185500,Barking and Dagenham
2130,551500,185500,Havering
2131,551500,185500,Barking and Dagenham
2132,553500,185500,Havering
2133,561500,185500,Non GLA
2134,561500,185500,Havering
2135,503500,184500,Non GLA
2136,505500,184500,Non GLA
2137,505500,184500,Hillingdon
2138,507500,184500,Hillingdon
2139,555500,184500,Havering
2140,557500,184500,Non GLA
2141,557500,184500,Havering
2142,559500,184500,Non GLA
2143,559500,184500,Havering
2144,509500,183500,Hillingdon
2145,509500,183500,Ealing
2146,511500,183500,Hillingdon
2147,511500,183500,Ealing
2148,513500,183500,Ealing
2149,515500,183500,Ealing
2150,517500,183500,Brent
2151,517500,183500,Ealing
2152,519500,183500,Ealing
2153,519500,183500,Brent
2154,521500,183500,Brent
2155,521500,183500,Hammersmith and Fulham
2156,521500,183500,Ealing
2157,523500,183500,Brent
2158,525500,183500,Camden
2159,525500,183500,City of Westminster
2160,525500,183500,Brent
2161,527500,183500,Camden
2162,527500,183500,City of Westminster
2163,529500,183500,Camden
2164,533500,183500,Hackney
2165,533500,183500,Tower Hamlets
2166,535500,183500,Tower Hamlets
2167,535500,183500,Hackney
2168,537500,183500,Tower Hamlets
2169,537500,183500,Newham
2170,539500,183500,Newham
2171,541500,183500,Newham
2172,543500,183500,Newham
2173,543500,183500,Barking and Dagenham
2174,545500,183500,Barking and Dagenham
2175,547500,183500,Barking and Dagenham
2176,549500,183500,Barking and Dagenham
2177,551500,183500,Havering
2178,553500,183500,Havering
2179,503500,182500,Non GLA
2180,505500,182500,Hillingdon
2181,507500,182500,Hillingdon
2182,555500,182500,Non GLA
2183,555500,182500,Havering
2184,557500,182500,Non GLA
2185,557500,182500,Havering
2186,509500,181500,Hillingdon
2187,511500,181500,Hillingdon
2188,513500,181500,Ealing
2189,515500,181500,Ealing
2190,517500,181500,Ealing
2191,519500,181500,Ealing
2192,521500,181500,Hammersmith and Fulham
2193,521500,181500,Ealing
2194,523500,181500,Hammersmith and Fulham
2195,523500,181500,Kensington and Chelsea
2196,525500,181500,City of Westminster
2197,525500,181500,Kensington and Chelsea
2198,535500,181500,Tower Hamlets
2199,537500,181500,Tower Hamlets
2200,539500,181500,Tower Hamlets
2201,539500,181500,Newham
2202,541500,181500,Newham
2203,543500,181500,Newham
2204,545500,181500,Barking and Dagenham
2205,545500,181500,Newham
2206,545500,181500,Greenwich
2207,547500,181500,Greenwich
2208,547500,181500,Barking and Dagenham
2209,547500,181500,Bexley
2210,549500,181500,Barking and Dagenham
2211,549500,181500,Bexley
2212,549500,181500,Havering
2213,551500,181500,Havering
2214,553500,181500,Havering
2215,504500,180500,Non GLA
2216,504500,180500,Hillingdon
2217,506500,180500,Hillingdon
2218,556500,180500,Non GLA
2219,508500,179500,Hillingdon
2220,510500,179500,Hounslow
2221,510500,179500,Ealing
2222,510500,179500,Hillingdon
2223,512500,179500,Ealing
2224,514500,179500,Ealing
2225,514500,179500,Hounslow
2226,516500,179500,Ealing
2227,518500,179500,Hounslow
2228,518500,179500,Ealing
2229,520500,179500,Ealing
2230,522500,179500,Hammersmith and Fulham
2231,524500,179500,Hammersmith and Fulham
2232,524500,179500,Kensington and Chelsea
2233,526500,179500,Kensington and Chelsea
2234,526500,179500,City of Westminster
2235,528500,179500,Kensington and Chelsea
2236,534500,179500,Southwark
2237,534500,179500,Tower Hamlets
2238,536500,179500,Southwark
2239,536500,179500,Tower Hamlets
2240,536500,179500,Lewisham
2241,538500,179500,Tower Hamlets
2242,538500,179500,Greenwich
2243,540500,179500,Newham
2244,540500,179500,Greenwich
2245,542500,179500,Newham
2246,542500,179500,Greenwich
2247,544500,179500,Newham
2248,544500,179500,Greenwich
2249,546500,179500,Greenwich
2250,548500,179500,Bexley
2251,550500,179500,Bexley
2252,552500,179500,Havering
2253,504500,178500,Non GLA
2254,504500,178500,Hillingdon
2255,506500,178500,Hillingdon
2256,554500,178500,Non GLA
2257,554500,178500,Bexley
2258,556500,178500,Non GLA
2259,508500,177500,Hillingdon
2260,510500,177500,Hounslow
2261,510500,177500,Hillingdon
2262,512500,177500,Hounslow
2263,514500,177500,Hounslow
2264,516500,177500,Hounslow
2265,518500,177500,Richmond
2266,518500,177500,Hounslow
2267,520500,177500,Hounslow
2268,522500,177500,Richmond
2269,522500,177500,Richmond
2270,524500,177500,Hammersmith and Fulham
2271,526500,177500,Kensington and Chelsea
2272,526500,177500,Hammersmith and Fulham
2273,526500,177500,Wandsworth
2274,528500,177500,Wandsworth
2275,528500,177500,City of Westminster
2276,528500,177500,Kensington and Chelsea
2277,530500,177500,Wandsworth
2278,530500,177500,Lambeth
2279,532500,177500,Lambeth
2280,532500,177500,Southwark
2281,534500,177500,Southwark
2282,536500,177500,Lewisham
2283,538500,177500,Greenwich
2284,540500,177500,Greenwich
2285,542500,177500,Greenwich
2286,544500,177500,Greenwich
2287,546500,177500,Greenwich
2288,546500,177500,Bexley
2289,548500,177500,Bexley
2290,550500,177500,Bexley
2291,552500,177500,Bexley
2292,503500,176500,Non GLA
2293,503500,176500,Hillingdon
2294,505500,176500,Hillingdon
2295,507500,175500,Hillingdon
2296,509500,175500,Hillingdon
2297,509500,175500,Hounslow
2298,511500,175500,Hounslow
2299,513500,175500,Hounslow
2300,515500,175500,Hounslow
2301,517500,175500,Richmond
2302,519500,175500,Richmond
2303,521500,175500,Richmond
2304,521500,175500,Wandsworth
2305,523500,175500,Hammersmith and Fulham
2306,523500,175500,Wandsworth
2307,525500,175500,Wandsworth
2308,525500,175500,Hammersmith and Fulham
2309,527500,175500,Wandsworth
2310,529500,175500,Lambeth
2311,531500,175500,Lambeth
2312,533500,175500,Southwark
2313,535500,175500,Southwark
2314,535500,175500,Lewisham
2315,537500,175500,Lewisham
2316,539500,175500,Greenwich
2317,539500,175500,Lewisham
2318,541500,175500,Greenwich
2319,543500,175500,Greenwich
2320,545500,175500,Greenwich
2321,545500,175500,Bexley
2322,547500,175500,Bexley
2323,549500,175500,Bexley
2324,551500,175500,Bexley
2325,554500,175500,Non GLA
2326,503500,174500,Non GLA
2327,505500,174500,Non GLA
2328,505500,174500,Hillingdon
2329,507500,173500,Non GLA
2330,507500,173500,Hounslow
2331,507500,173500,Hillingdon
2332,509500,173500,Hounslow
2333,511500,173500,Hounslow
2334,513500,173500,Richmond
2335,515500,173500,Richmond
2336,517500,173500,Richmond
2337,519500,173500,Richmond
2338,521500,173500,Wandsworth
2339,521500,173500,Richmond
2340,523500,173500,Wandsworth
2341,525500,173500,Wandsworth
2342,527500,173500,Wandsworth
2343,529500,173500,Wandsworth
2344,529500,173500,Lambeth
2345,531500,173500,Lambeth
2346,533500,173500,Southwark
2347,535500,173500,Lewisham
2348,535500,173500,Southwark
2349,537500,173500,Lewisham
2350,539500,173500,Lewisham
2351,541500,173500,Bromley
2352,541500,173500,Greenwich
2353,541500,173500,Lewisham
2354,543500,173500,Greenwich
2355,545500,173500,Bexley
2356,545500,173500,Greenwich
2357,547500,173500,Bexley
2358,549500,173500,Bexley
2359,551500,173500,Non GLA
2360,551500,173500,Bexley
2361,554500,173500,Non GLA
2362,507500,171500,Non GLA
2363,507500,171500,Hounslow
2364,509500,171500,Non GLA
2365,509500,171500,Hounslow
2366,511500,171500,Hounslow
2367,513500,171500,Richmond
2368,515500,171500,Richmond
2369,517500,171500,Richmond
2370,517500,171500,Kingston
2371,519500,171500,Kingston
2372,519500,171500,Richmond
2373,521500,171500,Merton
2374,521500,171500,Wandsworth
2375,521500,171500,Kingston
2376,523500,171500,Merton
2377,525500,171500,Wandsworth
2378,525500,171500,Merton
2379,527500,171500,Wandsworth
2380,529500,171500,Lambeth
2381,529500,171500,Wandsworth
2382,531500,171500,Lambeth
2383,531500,171500,Croydon
2384,533500,171500,Southwark
2385,533500,171500,Lambeth
2386,533500,171500,Lewisham
2387,533500,171500,Bromley
2388,535500,171500,Lewisham
2389,535500,171500,Bromley
2390,537500,171500,Lewisham
2391,537500,171500,Bromley
2392,539500,171500,Lewisham
2393,539500,171500,Bromley
2394,541500,171500,Lewisham
2395,541500,171500,Bromley
2396,543500,171500,Greenwich
2397,543500,171500,Bromley
2398,545500,171500,Bromley
2399,545500,171500,Bexley
2400,547500,171500,Bexley
2401,549500,171500,Non GLA
2402,549500,171500,Bexley
2403,551500,171500,Non GLA
2404,554500,171500,Non GLA
2405,511500,169500,Non GLA
2406,513500,169500,Non GLA
2407,513500,169500,Richmond
2408,515500,169500,Richmond
2409,517500,169500,Kingston
2410,517500,169500,Richmond
2411,519500,169500,Kingston
2412,521500,169500,Merton
2413,521500,169500,Kingston
2414,523500,169500,Merton
2415,525500,169500,Merton
2416,527500,169500,Merton
2417,529500,169500,Croydon
2418,529500,169500,Merton
2419,529500,169500,Lambeth
2420,531500,169500,Croydon
2421,533500,169500,Croydon
2422,535500,169500,Bromley
2423,537500,169500,Bromley
2424,539500,169500,Bromley
2425,541500,169500,Bromley
2426,543500,169500,Bromley
2427,545500,169500,Bromley
2428,547500,169500,Bromley
2429,549500,169500,Non GLA
2430,549500,169500,Bromley
2431,549500,169500,Bexley
2432,551500,169500,Non GLA
2433,554500,169500,Non GLA
2434,511500,167500,Non GLA
2435,513500,167500,Non GLA
2436,515500,167500,Non GLA
2437,515500,167500,Richmond
2438,517500,167500,Non GLA
2439,517500,167500,Kingston
2440,517500,167500,Richmond
2441,519500,167500,Kingston
2442,521500,167500,Kingston
2443,523500,167500,Merton
2444,525500,167500,Merton
2445,527500,167500,Sutton
2446,527500,167500,Merton
2447,529500,167500,Croydon
2448,529500,167500,Sutton
2449,529500,167500,Merton
2450,531500,167500,Croydon
2451,533500,167500,Croydon
2452,535500,167500,Bromley
2453,535500,167500,Croydon
2454,537500,167500,Bromley
2455,539500,167500,Bromley
2456,541500,167500,Bromley
2457,543500,167500,Bromley
2458,545500,167500,Bromley
2459,547500,167500,Bromley
2460,549500,167500,Non GLA
2461,549500,167500,Bromley
2462,516500,165500,Non GLA
2463,518500,165500,Kingston
2464,520500,165500,Non GLA
2465,520500,165500,Kingston
2466,522500,165500,Non GLA
2467,522500,165500,Sutton
2468,524500,165500,Sutton
2469,526500,165500,Sutton
2470,528500,165500,Sutton
2471,530500,165500,Croydon
2472,530500,165500,Sutton
2473,532500,165500,Croydon
2474,534500,165500,Croydon
2475,536500,165500,Croydon
2476,538500,165500,Bromley
2477,540500,165500,Bromley
2478,542500,165500,Bromley
2479,544500,165500,Bromley
2480,546500,165500,Bromley
2481,548500,165500,Bromley
2482,550500,165500,Non GLA
2483,516500,163500,Non GLA
2484,516500,163500,Kingston
2485,518500,163500,Non GLA
2486,518500,163500,Kingston
2487,520500,163500,Non GLA
2488,522500,163500,Non GLA
2489,524500,163500,Sutton
2490,526500,163500,Sutton
2491,528500,163500,Sutton
2492,530500,163500,Sutton
2493,530500,163500,Croydon
2494,532500,163500,Croydon
2495,534500,163500,Croydon
2496,536500,163500,Croydon
2497,538500,163500,Bromley
2498,538500,163500,Croydon
2499,540500,163500,Bromley
2500,542500,163500,Bromley
2501,544500,163500,Bromley
2502,546500,163500,Bromley
2503,548500,163500,Non GLA
2504,548500,163500,Bromley
2505,550500,163500,Non GLA
2506,516500,161500,Non GLA
2507,516500,161500,Kingston
2508,518500,161500,Non GLA
2509,518500,161500,Kingston
2510,520500,161500,Non GLA
2511,522500,161500,Non GLA
2512,524500,161500,Non GLA
2513,524500,161500,Sutton
2514,526500,161500,Non GLA
2515,526500,161500,Sutton
2516,528500,161500,Sutton
2517,530500,161500,Croydon
2518,532500,161500,Croydon
2519,534500,161500,Croydon
2520,536500,161500,Non GLA
2521,536500,161500,Croydon
2522,538500,161500,Non GLA
2523,538500,161500,Croydon
2524,540500,161500,Bromley
2525,542500,161500,Bromley
2526,544500,161500,Bromley
2527,546500,161500,Bromley
2528,548500,161500,Non GLA
2529,550500,161500,Non GLA
2530,516500,159500,Non GLA
2531,516500,159500,Kingston
2532,518500,159500,Non GLA
2533,520500,159500,Non GLA
2534,522500,159500,Non GLA
2535,524500,159500,Non GLA
2536,526500,159500,Non GLA
2537,528500,159500,Non GLA
2538,528500,159500,Sutton
2539,528500,159500,Croydon
2540,530500,159500,Croydon
2541,532500,159500,Croydon
2542,534500,159500,Non GLA
2543,534500,159500,Croydon
2544,536500,159500,Non GLA
2545,538500,159500,Non GLA
2546,540500,159500,Non GLA
2547,540500,159500,Bromley
2548,542500,159500,Bromley
2549,544500,159500,Bromley
2550,546500,159500,Non GLA
2551,546500,159500,Bromley
2552,548500,159500,Non GLA
2553,550500,159500,Non GLA
2554,528500,157500,Non GLA
2555,528500,157500,Croydon
2556,530500,157500,Non GLA
2557,530500,157500,Croydon
2558,532500,157500,Non GLA
2559,532500,157500,Croydon
2560,534500,157500,Non GLA
2561,536500,157500,Non GLA
2562,538500,157500,Non GLA
2563,540500,157500,Non GLA
2564,540500,157500,Bromley
2565,542500,157500,Non GLA
2566,542500,157500,Bromley
2567,544500,157500,Bromley
2568,546500,157500,Non GLA
2569,548500,157500,Non GLA
2570,550500,157500,Non GLA
2571,528500,155500,Non GLA
2572,530500,155500,Non GLA
2573,530500,155500,Croydon
2574,532500,155500,Non GLA
2575,534500,155500,Non GLA
2576,536500,155500,Non GLA
2577,538500,155500,Non GLA
2578,526500,199500,Non GLA
2579,526500,199500,Enfield
2580,528500,199500,Enfield
2581,530500,199500,Enfield
2582,532500,199500,Enfield
2583,534500,199500,Enfield
2584,536500,199500,Non GLA
2585,536500,199500,Enfield
2586,518500,197500,Non GLA
2587,520500,197500,Non GLA
2588,522500,197500,Non GLA
2589,522500,197500,Barnet
2590,524500,197500,Non GLA
2591,524500,197500,Barnet
2592,526500,197500,Enfield
2593,526500,197500,Barnet
2594,528500,197500,Enfield
2595,530500,197500,Enfield
2596,532500,197500,Enfield
2597,534500,197500,Enfield
2598,536500,197500,Enfield
2599,518500,195500,Non GLA
2600,520500,195500,Non GLA
2601,520500,195500,Barnet
2602,522500,195500,Barnet
2603,524500,195500,Barnet
2604,526500,195500,Barnet
2605,528500,195500,Enfield
2606,528500,195500,Barnet
2607,530500,195500,Enfield
2608,532500,195500,Enfield
2609,534500,195500,Enfield
2610,536500,195500,Enfield
2611,538500,195500,Non GLA
2612,538500,195500,Waltham Forest
2613,540500,195500,Non GLA
2614,540500,195500,Waltham Forest
2615,510500,193500,Non GLA
2616,512500,193500,Non GLA
2617,514500,193500,Non GLA
2618,514500,193500,Harrow
2619,516500,193500,Harrow
2620,518500,193500,Barnet
2621,518500,193500,Harrow
2622,520500,193500,Barnet
2623,522500,193500,Barnet
2624,524500,193500,Barnet
2625,526500,193500,Barnet
2626,528500,193500,Barnet
2627,530500,193500,Enfield
2628,532500,193500,Enfield
2629,534500,193500,Enfield
2630,536500,193500,Enfield
2631,536500,193500,Waltham Forest
2632,538500,193500,Waltham Forest
2633,540500,193500,Non GLA
2634,540500,193500,Redbridge
2635,542500,193500,Non GLA
2636,542500,193500,Redbridge
2637,544500,193500,Non GLA
2638,546500,193500,Non GLA
2639,546500,193500,Redbridge
2640,548500,193500,Non GLA
2641,548500,193500,Redbridge
2642,548500,193500,Havering
2643,550500,193500,Non GLA
2644,550500,193500,Havering
2645,552500,193500,Havering
2646,554500,193500,Havering
2647,504500,192500,Non GLA
2648,504500,192500,Hillingdon
2649,506500,192500,Non GLA
2650,506500,192500,Hillingdon
2651,508500,192500,Non GLA
2652,508500,192500,Hillingdon
2653,510500,191500,Non GLA
2654,510500,191500,Hillingdon
2655,510500,191500,Harrow
2656,512500,191500,Harrow
2657,514500,191500,Harrow
2658,516500,191500,Harrow
2659,518500,191500,Barnet
2660,518500,191500,Harrow
2661,520500,191500,Barnet
2662,522500,191500,Barnet
2663,524500,191500,Barnet
2664,526500,191500,Barnet
2665,528500,191500,Haringey
2666,528500,191500,Enfield
2667,528500,191500,Barnet
2668,530500,191500,Enfield
2669,530500,191500,Haringey
2670,532500,191500,Enfield
2671,532500,191500,Haringey
2672,534500,191500,Haringey
2673,534500,191500,Enfield
2674,536500,191500,Enfield
2675,536500,191500,Waltham Forest
2676,538500,191500,Waltham Forest
2677,540500,191500,Redbridge
2678,542500,191500,Non GLA
2679,542500,191500,Redbridge
2680,544500,191500,Non GLA
2681,544500,191500,Redbridge
2682,546500,191500,Redbridge
2683,548500,191500,Redbridge
2684,548500,191500,Barking and Dagenham
2685,548500,191500,Havering
2686,550500,191500,Havering
2687,552500,191500,Havering
2688,554500,191500,Havering
2689,556500,191500,Non GLA
2690,556500,191500,Havering
2691,504500,190500,Non GLA
2692,504500,190500,Hillingdon
2693,506500,190500,Hillingdon
2694,508500,190500,Hillingdon
2695,510500,189500,Harrow
2696,510500,189500,Hillingdon
2697,512500,189500,Harrow
2698,514500,189500,Harrow
2699,516500,189500,Harrow
2700,518500,189500,Harrow
2701,518500,189500,Brent
2702,520500,189500,Barnet
2703,520500,189500,Brent
2704,522500,189500,Barnet
2705,524500,189500,Barnet
2706,526500,189500,Barnet
2707,528500,189500,Haringey
2708,530500,189500,Haringey
2709,532500,189500,Haringey
2710,534500,189500,Haringey
2711,534500,189500,Waltham Forest
2712,536500,189500,Waltham Forest
2713,538500,189500,Waltham Forest
2714,540500,189500,Redbridge
2715,542500,189500,Redbridge
2716,544500,189500,Redbridge
2717,546500,189500,Redbridge
2718,548500,189500,Havering
2719,548500,189500,Barking and Dagenham
2720,550500,189500,Havering
2721,552500,189500,Havering
2722,554500,189500,Havering
2723,556500,189500,Havering
2724,504500,188500,Non GLA
2725,504500,188500,Hillingdon
2726,506500,188500,Hillingdon
2727,508500,188500,Hillingdon
2728,558500,188500,Non GLA
2729,558500,188500,Havering
2730,560500,188500,Non GLA
2731,510500,187500,Hillingdon
2732,512500,187500,Harrow
2733,514500,187500,Harrow
2734,516500,187500,Harrow
2735,516500,187500,Brent
2736,518500,187500,Brent
2737,520500,187500,Brent
2738,522500,187500,Barnet
2739,522500,187500,Brent
2740,524500,187500,Barnet
2741,526500,187500,Camden
2742,526500,187500,Haringey
2743,526500,187500,Barnet
2744,528500,187500,Haringey
2745,528500,187500,Islington
2746,528500,187500,Camden
2747,530500,187500,Haringey
2748,530500,187500,Islington
2749,532500,187500,Haringey
2750,532500,187500,Hackney
2751,534500,187500,Hackney
2752,534500,187500,Waltham Forest
2753,536500,187500,Waltham Forest
2754,538500,187500,Waltham Forest
2755,540500,187500,Waltham Forest
2756,540500,187500,Redbridge
2757,542500,187500,Newham
2758,542500,187500,Redbridge
2759,544500,187500,Redbridge
2760,546500,187500,Redbridge
2761,546500,187500,Barking and Dagenham
2762,548500,187500,Barking and Dagenham
2763,548500,187500,Havering
2764,550500,187500,Havering
2765,550500,187500,Barking and Dagenham
2766,552500,187500,Havering
2767,554500,187500,Havering
2768,556500,187500,Havering
2769,504500,186500,Non GLA
2770,506500,186500,Hillingdon
2771,508500,186500,Hillingdon
2772,558500,186500,Havering
2773,560500,186500,Non GLA
2774,560500,186500,Havering
2775,510500,185500,Hillingdon
2776,512500,185500,Hillingdon
2777,512500,185500,Ealing
2778,512500,185500,Harrow
2779,514500,185500,Harrow
2780,514500,185500,Ealing
2781,516500,185500,Brent
2782,516500,185500,Ealing
2783,518500,185500,Brent
2784,520500,185500,Brent
2785,522500,185500,Brent
2786,524500,185500,Brent
2787,524500,185500,Barnet
2788,524500,185500,Camden
2789,526500,185500,Camden
2790,528500,185500,Camden
2791,530500,185500,Islington
2792,532500,185500,Islington
2793,532500,185500,Hackney
2794,534500,185500,Hackney
2795,536500,185500,Hackney
2796,538500,185500,Newham
2797,538500,185500,Waltham Forest
2798,540500,185500,Redbridge
2799,540500,185500,Waltham Forest
2800,540500,185500,Newham
2801,542500,185500,Newham
2802,544500,185500,Redbridge
2803,544500,185500,Barking and Dagenham
2804,546500,185500,Barking and Dagenham
2805,546500,185500,Redbridge
2806,548500,185500,Barking and Dagenham
2807,550500,185500,Barking and Dagenham
2808,552500,185500,Havering
2809,554500,185500,Havering
2810,556500,185500,Havering
2811,504500,184500,Non GLA
2812,504500,184500,Hillingdon
2813,506500,184500,Hillingdon
2814,508500,184500,Hillingdon
2815,558500,184500,Non GLA
2816,558500,184500,Havering
2817,560500,184500,Non GLA
2818,560500,184500,Havering
2819,510500,183500,Hillingdon
2820,510500,183500,Ealing
2821,512500,183500,Ealing
2822,514500,183500,Ealing
2823,516500,183500,Ealing
2824,518500,183500,Brent
2825,518500,183500,Ealing
2826,520500,183500,Ealing
2827,520500,183500,Brent
2828,522500,183500,Brent
2829,522500,183500,Hammersmith and Fulham
2830,524500,183500,Brent
2831,524500,183500,City of Westminster
2832,526500,183500,City of Westminster
2833,526500,183500,Camden
2834,528500,183500,City of Westminster
2835,528500,183500,Camden
2836,530500,183500,Camden
2837,532500,183500,Hackney
2838,532500,183500,Islington
2839,534500,183500,Tower Hamlets
2840,534500,183500,Hackney
2841,536500,183500,Tower Hamlets
2842,536500,183500,Hackney
2843,538500,183500,Tower Hamlets
2844,538500,183500,Newham
2845,540500,183500,Newham
2846,542500,183500,Newham
2847,544500,183500,Barking and Dagenham
2848,544500,183500,Newham
2849,546500,183500,Barking and Dagenham
2850,548500,183500,Barking and Dagenham
2851,550500,183500,Havering
2852,550500,183500,Barking and Dagenham
2853,552500,183500,Havering
2854,554500,183500,Havering
2855,556500,183500,Non GLA
2856,556500,183500,Havering
2857,504500,182500,Non GLA
2858,504500,182500,Hillingdon
2859,506500,182500,Hillingdon
2860,508500,182500,Hillingdon
2861,510500,181500,Hillingdon
2862,512500,181500,Hillingdon
2863,512500,181500,Ealing
2864,514500,181500,Ealing
2865,516500,181500,Ealing
2866,518500,181500,Ealing
2867,520500,181500,Ealing
2868,522500,181500,Hammersmith and Fulham
2869,524500,181500,City of Westminster
2870,524500,181500,Kensington and Chelsea
2871,526500,181500,City of Westminster
2872,534500,181500,Tower Hamlets
2873,536500,181500,Tower Hamlets
2874,538500,181500,Tower Hamlets
2875,538500,181500,Newham
2876,540500,181500,Newham
2877,542500,181500,Newham
2878,544500,181500,Newham
2879,544500,181500,Greenwich
2880,546500,181500,Barking and Dagenham
2881,546500,181500,Greenwich
2882,548500,181500,Barking and Dagenham
2883,548500,181500,Bexley
2884,550500,181500,Bexley
2885,550500,181500,Havering
2886,552500,181500,Havering
2887,554500,181500,Non GLA
2888,554500,181500,Havering
2889,556500,181500,Non GLA
2890,505500,180500,Non GLA
2891,505500,180500,Hillingdon
2892,507500,180500,Hillingdon
2893,509500,179500,Hillingdon
2894,511500,179500,Ealing
2895,511500,179500,Hillingdon
2896,513500,179500,Ealing
2897,515500,179500,Ealing
2898,517500,179500,Ealing
2899,519500,179500,Ealing
